IdPropia;IdCatPadre;Nombre Producto;Descripcion;Descripcion Corta;Código de referencia;Precio Sin IVA;Precio Con IVA;Cantidad;Activo;Meta Título;Meta Palabras Clave;Meta Descripción;URL Imagen
337;131;Media;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
338;131;Tobimedia;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
339;131;Maternal;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
340;132;Solución inyectable de cloruro de sodio 0.9%;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
341;132;Solución inyectable de glucosa 5%;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
342;132;Solución inyectable de glucosa 10%;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
343;132;Solución inyectable Hartmann;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
344;132;Solución inyectable mixta;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
345;133;Suturas sintéticas absorbilbes;POLIMERO DE ACIDO GLICOLICO, TRENZADO, CON AGUJA;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
346;133;Suturas sintéticas no absorbibles;POLIESTER TRENZADO CON RECUBRIMIENTO, CON AGUJA;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
347;133;Sutura seda negra trenzada sin aguja;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
348;133;Sutura CATGUT simple con aguja;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
349;133;Sutura CATGUT simple sin aguja;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
350;133;Sutura CATGUT crómico con aguja;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
351;133;Sutura seda negra trenzada con aguja;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
352;133;Sutura seda azul virgen con aguja;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
353;133;Sutura seda blanca virgen con aguja;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
354;133;Sutura seda negra trenzada sin aguja;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
355;133;Tubos para torniquete;DE LATEX, COLOR AMBAR, CON ESPESOR DE PARED DE 1.13 - 1.37 MM. METRO 1;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
356;133;Tubos para aspirador;DE HULE LATEX, COLOR AMBAR. DIAMETRO INTERNO 6.3 MM, ESPESOR DE PARED 3.77 MM. METRO 1;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
357;134;Aquapak Humidificador prellenado de agua esteril;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
358;134;Aquapak Nebulizador prellenado de agua esteril;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
359;134;Mascarilla de oxigeno;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
360;134;Humificador nariz;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
361;134;Cámara de aerosol;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
362;134;Mascarilla de traqueostomía;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
363;134;Sujetador para tubo endotraqueal;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
364;134;Adaptador T;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
365;134;Tienda facial para aerosol;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
366;134;Kit para nebulizacion;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
367;134;Cánula nasal para oxigeno;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
368;134;Tubería para suministro de oxígeno;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
369;134;Conector para cámara de humidificación;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
370;134;Tubería corrugada ;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
371;134;Cánula de Guedel con clave de color rígida;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
372;134;Cánula de Guedel;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
373;134;Kit de emergencia lifesaver con estuche;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
374;134;Mascarillas faciales Sure Seal con cojín de aire para anestecia;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
375;134;Mascarillas faciales Sure Seal con cojín de aire y valvula para anestecia;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
376;134;Adaptador universal para tubo corrugado;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
377;134;Adaptador múltiple;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
378;134;Adaptador de tubería de oxígeno;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
379;134;Circuito IPPB Universal para ventilador;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
380;134;Filtro Bacteriano;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
381;134;Circuito para ventilador;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
382;134;Conector en T para nebulizador;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
383;134;Adaptador para línea de presión;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
384;134;Adaptador con termómetro;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
385;134;Trampa de agua;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
386;134;Adaptador M.D.I.;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
387;134;Conector en Y universal;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
388;134;Tubo corrugado Corr a Flex II;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
389;134;Sistema CPAP nasal para infante;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
390;134;Cánula CPAP nasal para infante;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
391;134;Conector en T con válvula;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
392;134;Espirómetro Incentivo;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
393;134;Nebulizador desechable;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
394;134;Kit para nebulizador;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
395;134;Cánula 1103 Adulto;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
396;134;Cánula Softech (puntas suaves);;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
397;134;Cánula nasal BI-FLO;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
398;134;Micronebulizador;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
399;134;Mascarilla multi-vent;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
400;134;Niple cola de ratón;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
401;134;Circuito fijo en Y;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
402;134;Circuito Expandible en Y;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
403;134;Circuito Jackson Rees ;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
404;134;Circuito desechable para anestecia;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
405;134;Concha pack;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
406;134;Kit de 3 humificadores para traqueostomía Trach-Vent HME, Sujetador y tubo para suministro de oxígeno, y adaptador OXY-vent;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
407;134;Bolsa reservorio de oxígeno;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
408;134;Tubo endotraqueal reforzado con alma de acero con globo;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
409;134;Tubo endotraqueal reforzado con alma de acero sin globo;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
410;134;Tubo endotraqueal ISIS;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
411;134;Estilete para intubar ;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
412;134;Tubo endobronquial lado izquierdo;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
413;134;Sistema de succión subglótica;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
414;134;Mascarilla para resucitador manual;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
415;134;Tubo endotraqueal preformado con globo;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
416;134;Cambiador de tubo endotraqueal T.T. X.;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
417;134;Resucitador con mascarilla;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
418;134;Válvula PEEP desechable;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
419;134;Bolsa para hiperinflación;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
420;134;Bolsa de anestesia desechable;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
421;134;Circuito Bain;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
422;134;Calentador Térmico;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
423;135;Sujetador para tubo endotraqueal;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
424;135;Sujetador de tubo endotraqueal;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
425;136;Almohadilla nasal Pilairo;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
426;136;Circuito para CPAP;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
427;136;Soporte de Montaje para poste;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
428;136;Termómetro desechable;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
429;136;Filtro absorbente de papel;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
430;136;Cable guía para alambre;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
431;136;Soporte para montaje en riel;;;;;;10;1;;;;http://localhost/consorcioHospitalario/img/ImagenNoDisponible.png
